Unnamed: 0.1,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
7448328,7448328,CC(C)(F)c1ccc(CNC(=O)c2cnc3[nH]nnc3c2)cc1,2.77,3.505,3.701,3.725,3.739,3.789,4.06,4.379,4.398,4.4,4.48,4.603,4.65,4.66,4.687,4.73,4.753,4.774,4.823,4.903,4.945,5.021,5.061,5.108,5.14,5.17,5.203,5.348,5.45,5.491,5.528,5.531,5.554,5.616,5.619,5.655,5.668,5.7,5.722,5.774,5.79,5.915,6.004,6.047,6.053,6.1,6.118,6.127,6.146,6.158,9.176e-05,0.00163288,0.01064056,0.00220117,0.00020901,0.01198246,0.00288447,0.0675216,0.04255056,0.00107172,0.0022826,0.00153954,0.02369841,0.0001076,0.00099073,0.03524586,0.00517478,6.007e-05,0.00133674,0.00344519,3.709e-05,0.00261461,0.00014187,6.24e-06,0.00064528,0.00438417,5.839e-05,0.00054069,0.1685615,0.10368793,0.00329295,0.00309587,6.274e-05,0.00406237,0.0001051,0.0025081,0.07129638,0.00247521,0.00195732,0.62022206,0.00282376,0.00311128,0.01195221,0.0275017,0.00996027,0.04225601,0.00267351,0.00061014,0.00674504,0.00268365,2202810.999999232,-2.047418065740553,-0.1125607187933339,0.0045183244390267,-0.3646956525187101,3
2378958,2378958,Cc1occ(C(=O)N2CCN(c3ccc(F)cn3)CC2)c1C(F)(F)F,3.669,3.765,3.905,4.209,4.211,4.217,4.412,4.542,4.707,4.723,4.746,4.931,5.092,5.229,5.277,5.357,5.449,5.501,5.509,5.633,5.646,5.762,5.799,5.877,5.94,6.058,6.167,6.358,6.424,6.454,6.521,6.608,6.658,6.682,6.701,6.753,6.815,6.83,6.885,6.931,6.97,6.987,7.005,7.169,7.186,7.224,7.243,7.253,7.294,7.315,0.00066679,0.02784575,0.00152523,0.002593,0.00301717,0.0005897,2.274e-05,0.00463307,0.00018515,1.781e-05,0.00395142,0.01384385,0.28668158,0.00258145,0.09894178,0.01397269,0.00096584,0.03394343,0.00056145,0.00821478,0.03389526,0.00096213,0.00017563,0.00012151,0.11667355,9.39e-05,0.00227141,0.2978356,6.246e-05,0.00016537,9.727e-05,0.22947581,0.00993694,0.00112833,0.00078195,0.0002432,0.00046491,0.02355158,0.26937535,0.02771053,0.0007868,0.01983812,0.00305222,0.00097447,0.06364541,0.05660136,0.00608822,0.10317588,0.00016636,0.00121887,-2866558.999999,3.86460617779106,0.9413827650279044,0.8586594720184993,0.1774298744117583,0
10131003,10131003,Cc1ccccc1N(CCNC(=O)c1cnn2c(-c3ccccc3)ccnc12)CCN(C)C,1.93,2.102,2.234,2.759,2.936,3.064,3.108,3.111,3.211,3.23,3.241,3.293,3.362,3.449,3.463,3.596,3.749,3.757,3.832,3.887,3.913,3.925,3.98,4.035,4.046,4.126,4.135,4.164,4.187,4.26,4.319,4.346,4.363,4.432,4.455,4.466,4.503,4.539,4.575,4.582,4.6,4.631,4.675,4.713,4.756,4.763,4.791,4.806,4.839,4.903,0.00051769,0.00015229,0.00028102,0.00063295,1.393e-05,0.00156156,0.00248553,0.03499851,0.02596359,0.00276652,6.1e-07,0.00060889,0.00010064,0.00119895,0.00011693,2.93e-06,0.00075384,3.071e-05,0.00102771,0.0075999,3.529e-05,0.00137472,0.0006122,0.00052414,0.00019954,9.743e-05,0.00477219,0.00015317,1.176e-05,0.03737251,0.00765364,0.00452491,0.01568095,0.00708193,0.00216619,0.13813811,0.00060297,0.00370768,0.00129123,0.00151039,0.0001872,0.00016697,0.00052386,0.01021653,0.00012757,9.197e-05,0.00135258,0.00572002,0.0014372,0.11482961,4885485.999998299,-10.242560222219629,0.6859731690180676,-0.1354585032239229,-0.2271521987996971,1
8721961,8721961,CCCCN(CCNC(=O)NC)C(=O)CCc1c(C)nc(C2CC2)[nH]c1=S,2.402,2.45,2.555,2.729,2.922,2.966,2.984,3.075,3.228,3.249,3.54,3.748,4.023,4.064,4.418,4.823,4.937,4.974,4.993,5.096,5.174,5.226,5.247,5.251,5.293,5.337,5.373,5.476,5.495,5.517,5.582,5.616,5.683,5.702,5.745,5.812,5.829,5.868,5.891,5.961,5.974,6.008,6.022,6.054,6.057,6.086,6.107,6.123,6.131,6.162,0.00010593,7.967e-05,8.99e-05,0.00065968,6.945e-05,0.00501933,0.02300234,0.00015131,2.58e-05,8.38e-05,7.976e-05,0.00019852,0.18740631,0.01565727,0.0002531,0.06796622,0.00086076,0.00010997,0.0292723,0.00076486,0.00030917,0.00021171,0.01511782,0.07407101,0.00028082,0.00074238,0.0196954,0.00872925,0.00034708,0.00246443,0.03176823,0.0005708,0.00146504,0.00918574,0.01828039,0.00088452,0.01394715,0.00363376,0.020637,0.08733476,0.00530909,0.01065839,0.00032829,0.00499287,5.24e-06,0.00265845,0.0004157,0.00184776,0.06291632,0.03088325,3476443.999998786,-2.9722761309186123,2.787312601339522,-0.0753780738002984,1.3899443362499817,1
7560489,7560489,NS(=O)(=O)Cc1ccc(C2CCC2)c(C(=O)N2CCC3(CCNC(=O)O3)CC2)c1,3.655,3.724,3.863,3.915,4.074,4.126,4.394,4.447,4.849,4.941,5.084,5.146,5.16,5.184,5.236,5.326,5.379,5.493,5.539,5.544,5.55,5.589,5.592,5.63,5.666,5.775,5.865,5.905,5.911,5.943,6.014,6.067,6.074,6.121,6.19,6.211,6.261,6.293,6.302,6.344,6.345,6.364,6.369,6.414,6.436,6.466,6.486,6.552,6.596,6.631,0.00132663,0.00595056,5.487e-05,0.00010256,0.0001126,4.263e-05,1.11e-06,2.73e-06,0.01028199,0.0750977,0.00182055,0.10909613,0.01439146,0.00186016,0.00022,0.00056911,5.45e-06,0.00215113,9.032e-05,0.00023615,0.00500267,0.00342571,0.00012306,0.01329089,0.01404598,0.04313672,0.06345923,0.05564223,6.73e-06,0.00789556,0.00018585,0.00014283,0.00014287,0.00026305,0.02156892,0.0024476,6.379e-05,0.00318916,0.01989193,0.00351459,0.00745404,0.25858777,0.09846547,0.0805953,0.03578244,0.15308535,0.02748019,8.283e-05,0.02488065,0.00523335,2314971.9999991925,1.4470387915281997,-0.3677669437615216,-0.3797495502929763,0.1703889648900469,3
3085920,3085920,Cn1cc(NC(=O)NC2(CNCC(=O)Nc3ccccc3)CCCCC2)nn1,3.7,3.799,3.858,3.957,4.066,4.164,4.423,4.521,4.657,4.721,4.73,4.761,4.915,4.939,5.009,5.014,5.029,5.128,5.148,5.151,5.236,5.305,5.306,5.497,5.515,5.554,5.597,5.653,5.665,5.731,5.742,5.765,5.793,5.812,5.84,5.857,5.871,5.911,5.976,5.991,6.107,6.139,6.142,6.144,6.202,6.225,6.238,6.301,6.301,6.363,9.368e-05,1.176e-05,0.00021698,2.686e-05,0.00020217,2.824e-05,0.00076131,0.00011545,0.00033473,0.01501459,0.00016039,0.00229421,7.49e-06,0.00064496,0.32032287,0.00023803,0.00165603,3.46e-06,0.00115229,0.03772855,2.6e-07,0.00138223,0.00030128,9.1e-06,0.00081662,0.002799,3.36e-06,0.01548734,0.00025074,0.03923289,0.00904989,0.00129991,1.976e-05,9.12e-06,0.00079904,0.12249702,0.00188055,2.04e-06,0.11377176,0.17287341,0.00354385,1.607e-05,0.00045712,9e-08,0.00013084,0.31517028,0.00047965,0.00145171,0.00014997,5.6e-07,-2159596.9999992466,-0.2655848948129132,-0.7942126536455222,-0.0001738401332032,0.0563963872233399,0
3000169,3000169,CCC(CC)NCCNC(=O)Nc1cccc(-c2nnc(C)[nH]2)c1C,4.139,4.278,4.355,4.36,4.465,4.495,4.533,4.585,4.72,4.826,5.022,5.16,5.353,5.562,5.564,5.582,5.674,5.724,5.767,5.83,5.897,5.982,6.158,6.26,6.264,6.294,6.3,6.324,6.341,6.398,6.412,6.433,6.453,6.47,6.476,6.493,6.501,6.543,6.585,6.606,6.629,6.646,6.685,6.69,6.713,6.775,6.809,6.832,6.853,6.987,0.00030238,1.292e-05,0.00258267,0.01636185,0.01668612,0.00208033,0.00628581,0.01123366,0.01843149,0.00266946,0.26287478,0.02872206,0.00669761,0.00053565,0.00532597,4.685e-05,0.01099126,0.00031068,0.00101308,0.11264995,0.04397441,0.56751084,0.0040363,0.00826024,0.00059596,0.00262543,0.00067954,0.00804803,0.02308498,0.04996208,0.03004888,0.01250528,0.08007919,6.968e-05,0.01354788,0.03952696,0.01157736,4.332e-05,0.01352213,0.00728106,0.02402997,0.07333588,0.00048124,0.03792674,0.00034102,0.00228542,0.00245363,0.00621289,0.00069689,0.00040845,-2245347.999999218,3.655304916163445,-0.6441299468185516,-0.0837011596832099,0.9613501021877836,0
4160545,4160545,CCc1cc(C)c(C(=NC)NCC(=O)c2ccnn2C)o1,2.867,3.167,3.462,3.991,4.217,4.239,4.279,4.476,4.529,4.913,4.936,4.991,5.089,5.11,5.114,5.156,5.336,5.406,5.434,5.693,5.704,5.713,5.793,5.843,5.99,5.997,6.056,6.172,6.204,6.218,6.272,6.327,6.452,6.493,6.501,6.524,6.527,6.579,6.588,6.631,6.743,6.749,6.778,6.794,6.845,6.857,6.88,6.901,6.902,6.981,0.00283904,0.00279731,0.0008715,0.0207321,0.01113416,0.00575573,0.00178089,0.09275559,0.2726662,0.03818199,0.00062333,0.08946787,0.02899409,0.02018423,0.05360755,0.00574205,0.03618261,0.00034825,0.00042651,0.00058437,0.00039193,5.976e-05,0.00141367,0.00044607,0.08081622,0.00082698,0.00028819,0.00503851,0.01298133,0.00029038,0.00282699,0.0277275,0.00131844,0.00013853,0.00194555,0.00054131,0.00048335,0.00436133,0.00076672,0.00420097,0.00135242,0.00081787,0.00096541,0.00127337,0.00617293,0.00121827,0.00082619,0.06947161,0.02399705,0.0003529,-1084971.9999996198,2.56655998540463,1.094815602156334,-0.1809048710396127,-0.1257643982028868,0
3621991,3621991,Cc1cnccc1C(=O)NCCN(C)C(CCO)c1cnc(C(C)C)nc1,3.317,3.466,3.614,3.768,3.801,3.905,3.944,4.016,4.065,4.101,4.152,4.244,4.312,4.325,4.331,4.4,4.628,4.663,4.714,4.722,4.75,4.809,4.818,4.875,4.876,4.961,5.038,5.055,5.129,5.172,5.209,5.234,5.376,5.423,5.437,5.467,5.485,5.521,5.547,5.61,5.617,5.674,5.776,5.797,5.86,5.898,5.922,5.925,5.955,5.965,0.00097404,0.00188111,6.868e-05,0.00080211,2.05e-06,6.5e-06,0.00026841,0.00056437,2.21e-05,1.15e-06,0.00018278,0.00163974,3.18e-05,0.00525453,0.00015752,0.00164516,2.855e-05,7.497e-05,3.04e-06,0.00018997,1.402e-05,0.00155658,2.3e-06,9.52e-06,0.00095618,2.176e-05,0.03756254,0.00045747,1.447e-05,0.00033739,0.00018276,0.02573844,5.184e-05,0.00331927,0.00083638,4.502e-05,0.00484176,7.81e-06,0.02998054,0.20292326,0.0050313,7.182e-05,0.00037749,0.00060491,6.696e-05,0.00019311,0.00039693,0.00017504,9.54e-06,0.00204762,-1623525.9999994312,-3.4629564180533445,-0.4205575003258161,0.6054445664466771,-0.0930492393429002,0
2164039,2164039,C#CCC1(C(=O)NC2CCN(C(=O)c3cccn3C)CC2)C=CCCCC1,4.274,4.276,4.287,4.462,4.566,4.637,4.954,5.037,5.067,5.12,5.197,5.225,5.239,5.436,5.487,5.562,5.627,5.816,5.852,5.88,5.886,5.89,5.922,6.032,6.105,6.133,6.164,6.178,6.179,6.197,6.217,6.252,6.256,6.274,6.299,6.359,6.478,6.501,6.539,6.592,6.615,6.635,6.642,6.662,6.681,6.725,6.75,6.767,6.811,6.822,5.13e-06,0.00168337,0.00134798,0.05192171,0.00218346,3.698e-05,0.17344131,0.00523795,0.00031313,8.491e-05,2.041e-05,0.11584357,0.00109689,0.04863883,9.26e-06,0.00028284,2.839e-05,5.787e-05,0.00090449,0.00437921,0.00102071,0.00067501,0.0004442,0.00036728,0.0002061,7.591e-05,0.0002421,0.00045204,5.607e-05,0.05364321,4.566e-05,0.00019553,0.02332,0.02252463,4.689e-05,0.02436769,4.472e-05,0.01949382,0.01910063,0.00455932,0.00103045,0.00017877,0.00664275,0.00040698,0.00466318,0.00094614,0.00017607,0.07098407,0.00124863,0.0045019,-3081477.9999989257,3.395755137369438,-1.2413735354692086,-0.1467770630412557,0.3259814886158353,0
4110231,4110231,Cc1cc(N2CCN(C(=O)Cn3nnnc3CNC3CCCCCC3)CC2)nc(C(C)C)n1,4.396,4.522,4.564,4.688,4.706,4.746,4.775,4.792,4.89,4.995,5.05,5.078,5.09,5.165,5.173,5.263,5.298,5.313,5.342,5.386,5.427,5.478,5.48,5.614,5.615,5.619,5.661,5.702,5.704,5.776,5.8,5.817,5.842,5.871,5.887,5.907,5.91,5.914,5.935,5.992,6.005,6.051,6.101,6.167,6.253,6.258,6.271,6.277,6.328,6.366,0.00123301,0.02202469,4.79e-06,1.01e-06,1.41e-06,0.00557075,1.062e-05,0.00042594,8.791e-05,0.00234386,0.00083725,3.875e-05,0.00740662,0.00036576,0.00187817,0.00057257,0.21090471,0.00154466,1.896e-05,0.00146306,5.9e-07,5.312e-05,0.04297711,0.00026705,6.39e-06,1.3e-07,1.116e-05,1.07e-06,0.00031067,0.00091037,0.00350494,1.822e-05,0.00028569,0.00208979,0.0001099,0.0008991,0.00017262,0.00033612,0.05045764,0.0002017,0.00081095,1.15e-06,0.02290448,0.39360469,0.00093504,0.01712281,3.33e-05,0.00055522,0.008394,7.68e-06,-1135285.9999996023,0.7611151041656112,-2.409323369297909,0.1500955795643208,0.1302905276801053,0
6773159,6773159,CCc1ccc(CN2CCC(C(CSc3ccc(OC)cc3)=NCc3ccccc3)C2)cc1,3.757,3.865,3.874,3.943,3.97,4.013,4.031,4.076,4.087,4.151,4.198,4.256,4.306,4.377,4.421,4.43,4.471,4.616,4.655,4.681,4.711,4.785,4.794,4.803,4.823,4.83,4.833,4.841,4.847,4.94,4.973,5.003,5.027,5.071,5.11,5.12,5.142,5.161,5.166,5.171,5.229,5.241,5.247,5.35,5.361,5.377,5.401,5.437,5.451,5.481,0.00178834,0.00421443,0.0050804,0.01146202,0.00050134,0.0105146,0.01886519,0.02906116,0.00854722,0.00013946,0.00848851,0.00091373,0.00212894,0.00694019,0.00169993,0.0010066,9.198e-05,0.04838299,0.0144223,0.00042949,0.0029929,0.00130158,0.00019345,0.01911951,0.00393167,0.00198262,0.00321141,0.00638801,0.00383114,0.00012607,0.02594089,2.481e-05,0.02322335,5.475e-05,0.00051399,0.00023635,0.00564937,0.00074536,6.991e-05,0.00268425,7.454e-05,2.458e-05,0.00207418,0.00010988,0.00446004,0.00076275,0.06807697,0.06313205,0.00099748,0.02321306,1527641.9999994696,-4.787024424497316,-1.8924167635549147,0.1928868818751041,0.265814198898088,3
1443026,1443026,NC(F)c1cc(C(=O)NNc2ccc(C(=O)F)cc2F)co1,3.356,3.744,3.935,3.971,3.98,4.04,4.092,4.231,4.58,4.581,4.687,4.716,4.717,4.872,4.906,5.005,5.011,5.074,5.187,5.299,5.367,5.428,5.432,5.478,5.606,5.625,5.737,5.907,5.938,5.966,6.042,6.089,6.095,6.118,6.174,6.209,6.234,6.244,6.323,6.328,6.339,6.361,6.371,6.378,6.463,6.546,6.553,6.575,6.615,6.701,0.00443703,0.29847256,0.0011367,7.98e-05,0.0005363,0.00446904,0.00166894,0.00938452,0.02160302,0.0521591,2.717e-05,0.00011351,1.738e-05,0.0134774,0.01054729,0.01207451,0.00920433,0.01616515,0.02083389,0.00025042,0.03311904,0.00162204,0.00033319,0.06576757,2.896e-05,6.067e-05,0.05745058,0.02170212,0.04121189,0.01123464,0.02649211,0.00055155,0.01120601,0.04246527,0.00407803,0.38915217,0.02771845,0.14601303,0.01538199,0.02732426,0.0180465,0.00461019,6.936e-05,0.0075049,0.16592934,0.11733736,0.05554696,0.00521324,0.04587701,0.00067136,-3802490.999998672,0.7044908129021387,0.229950837366836,0.4614230636606493,0.2343169188660616,2
3428974,3428974,NC(=O)CC1CCN(c2nnc(-c3cccc4cccnc34)n2CC(=O)C(F)(F)F)CC1,2.242,2.342,2.4,2.5,2.768,2.986,3.222,3.365,3.403,3.417,3.428,3.51,3.525,3.562,3.599,3.667,3.81,3.87,3.931,3.992,4.116,4.125,4.179,4.219,4.276,4.294,4.305,4.374,4.433,4.455,4.467,4.532,4.587,4.597,4.684,4.783,4.816,4.879,4.973,4.981,5.03,5.061,5.084,5.119,5.146,5.172,5.264,5.273,5.279,5.292,0.00161042,0.00318369,0.0018905,0.00472436,0.01395198,0.07415554,0.0205652,0.00447868,0.00045775,0.00169264,9.156e-05,0.00202355,0.00026073,0.00024604,0.0206654,0.00218578,0.015223,0.00149044,0.00145695,0.00033046,0.0031812,0.01179287,0.01289031,0.01410574,0.00016753,0.03704431,0.00113579,0.00043169,0.00057976,0.02496138,0.01982546,0.00194233,0.001968,0.00371826,0.0004428,0.15454259,0.00809446,0.00290978,0.0002791,6.575e-05,0.00044318,0.002346,0.00495334,0.00090749,0.00156598,0.00474584,0.00528449,0.00026425,0.00015544,0.00245989,-1816542.9999993648,-8.57883663961271,1.1148403951007102,0.2919400803265979,-0.305002042693897,0
1155459,1155459,CCc1ccccc1-n1ccnc1SCc1cc(C)co1,3.499,3.698,3.75,3.865,4.332,4.481,4.492,4.505,4.671,4.685,4.77,4.793,5.071,5.117,5.354,5.562,5.589,5.727,5.781,5.802,5.891,5.918,5.935,5.975,5.979,6.01,6.05,6.06,6.084,6.103,6.11,6.171,6.217,6.231,6.244,6.278,6.324,6.358,6.429,6.445,6.464,6.505,6.53,6.571,6.628,6.643,6.674,6.724,6.792,6.8,0.0001219,2.826e-05,0.02202446,0.00114546,0.01401278,0.00046534,0.00201485,0.00504363,0.00219208,0.00019118,0.01396403,0.15347372,0.0090397,0.00343878,0.02126049,0.00865921,0.1055804,0.00964678,0.00072464,0.13585172,0.00506426,0.00841074,0.03002489,0.00896077,0.00152502,0.00965766,0.00890595,0.01074967,0.03470704,0.00990555,0.00802656,0.05610805,0.15140908,0.02116671,0.00028984,0.02332919,0.09149172,0.00675942,0.02872088,8.41e-05,0.0489096,0.01405022,0.04066137,0.00046008,0.00858047,0.00111074,0.01154151,0.00678633,0.02686614,0.04277289,-4090057.999998574,2.3023033991589776,0.0111822572318224,-0.4634973734906071,0.5125485153425469,2
2167204,2167204,O=C(NCc1ccc(O)cc1)NNC(=O)C(=O)Nc1cncc(-c2nccs2)c1,2.939,3.111,3.149,3.293,3.35,3.437,3.544,3.558,3.673,3.753,3.809,3.827,3.938,3.951,4.005,4.028,4.045,4.069,4.104,4.159,4.271,4.291,4.3,4.327,4.33,4.393,4.408,4.467,4.48,4.537,4.577,4.579,4.592,4.607,4.67,4.676,4.703,4.761,4.77,4.783,4.819,4.883,4.907,4.94,4.953,4.965,4.982,4.991,5.058,5.084,7.926e-05,0.0020981,0.00051626,2.105e-05,6.533e-05,0.01806426,0.01327071,0.00014973,0.11019258,0.12604692,0.00388732,0.00615689,1.015e-05,0.05586468,0.11299823,0.04286319,0.05409028,0.00522242,0.00022378,0.02428303,0.17632964,1.821e-05,7.483e-05,0.00265942,1.757e-05,0.0002856,8e-06,0.01560078,0.00268758,2.054e-05,0.01017621,0.01191345,0.01181653,0.00478643,1.093e-05,0.00281357,0.02008298,0.00140071,0.0004273,0.03640482,0.00025864,0.01930254,0.03233555,0.00571641,0.00233975,4.3e-06,0.01350402,3e-07,0.0401859,0.00278568,-3078312.9999989243,-7.940294643600465,-0.889092245551974,-0.0291555677230504,0.0129627317825528,0
4803503,4803503,CCCC(O)(CCC)CCCN=C(N)NCC1CCC1,6.372,6.692,6.916,7.602,7.761,7.956,8.058,8.115,8.155,8.324,8.335,8.488,8.545,8.609,8.646,8.867,9.0,9.067,9.102,9.445,9.472,9.515,9.603,9.65,9.757,10.073,10.14,10.308,10.406,10.499,10.528,10.786,10.924,11.025,11.091,11.1,11.291,11.518,11.526,11.613,11.861,11.866,11.933,12.05,12.087,12.137,12.35,12.39,12.393,12.407,0.00321055,0.00185342,0.35365002,0.00041995,0.08915429,0.00679399,0.0001104,0.00815665,0.00813584,0.00049394,0.02634739,0.00372604,0.02549272,0.01055104,0.00237213,0.01205677,0.00339634,0.00384707,0.00227791,0.00555661,0.00050325,0.00173092,0.00504389,0.00099471,0.00091283,0.00079144,0.00132426,0.00253453,0.00315086,0.00079446,0.00220538,0.00017368,0.00288749,0.0001755,0.00061996,0.00553408,0.00076983,0.00104219,0.00106113,0.0003948,0.00056613,0.00277705,1.707e-05,0.00211005,0.00048619,0.00300986,0.00320213,0.01784958,0.00406343,0.04390846,-442013.9999998637,32.67063828963601,0.6680800075369113,2.266771663147256,-1.011449792770213,4
7204304,7204304,CCOC(CCOCCOCC#CCOC)C(C)C,5.808,5.965,6.347,6.504,6.543,6.689,6.693,6.839,7.125,7.272,7.282,7.484,7.514,7.64,7.682,7.725,7.839,7.875,8.01,8.052,8.105,8.146,8.208,8.274,8.295,8.366,8.453,8.53,8.583,8.673,8.688,8.74,8.829,8.838,8.968,8.986,9.043,9.142,9.175,9.201,9.216,9.316,9.46,9.473,9.598,9.616,9.74,9.765,9.848,9.894,5.8e-06,2.3e-06,1.024e-05,7.145e-05,0.00245432,0.0028675,0.00251954,0.00308737,8.772e-05,0.00479209,0.00021648,0.00134093,0.0098351,0.0011954,8.954e-05,0.0063129,0.00010798,0.00307463,0.01777164,0.00169297,0.06749701,0.00713991,0.000674,0.01848475,0.00025664,0.0004962,0.0081212,0.00061203,0.00129538,0.01172687,0.00610685,0.00135664,0.00245605,0.00540465,0.02188091,0.00061107,4.511e-05,0.04744225,0.00759715,0.00075512,0.16462836,0.00015686,0.0004383,0.00018197,0.02771138,7.385e-05,0.01447937,0.0286311,0.09032559,0.01015138,1958786.999999304,20.310019768220933,-1.423574135146043,0.4519313888105405,-0.138672606620429,3
9287646,9287646,CN=CCCCCN(C(=O)c1ccc2c(c1)N(C)CCO2)C(C)C,3.907,4.084,4.196,4.251,4.28,4.399,4.665,4.681,4.688,4.829,5.101,5.122,5.155,5.243,5.354,5.413,5.738,5.747,6.009,6.188,6.265,6.354,6.379,6.394,6.407,6.476,6.517,6.576,6.657,6.675,6.688,6.747,6.76,6.769,6.834,6.851,6.883,6.933,6.963,6.966,7.001,7.03,7.107,7.118,7.135,7.141,7.168,7.174,7.229,7.237,0.00817119,1.18e-06,0.00347256,3.011e-05,0.07772186,0.00039146,0.07731666,0.00057855,0.01520539,1.12e-06,8.09e-06,0.00037656,3.85e-06,0.00154435,0.03499464,0.01305786,0.00080441,0.43913608,7.3e-06,0.01436846,2.866e-05,0.04862552,0.01931976,0.0013575,3.65e-05,1.329e-05,0.02426341,0.02924692,0.01191705,0.00697434,0.13047186,0.00561204,0.00057052,0.03259882,0.00258631,0.00189405,0.01330853,0.07759072,0.00879417,0.19479541,0.06045268,0.01022333,0.08679313,0.09241968,0.01346961,0.04792634,0.00133425,0.00026996,0.02218609,0.00654784,4042128.9999985895,5.056607745564783,0.4589122326757214,0.2435611309451013,1.007316179145803,1
8191292,8191292,Fc1ccccc1C1(C2CCN(c3nc4cccc(F)c4s3)CC2)OCCO1,3.157,3.577,3.746,4.163,4.166,4.208,4.409,4.411,4.522,4.578,4.735,4.803,4.831,4.863,4.938,5.007,5.059,5.133,5.157,5.165,5.174,5.276,5.313,5.39,5.471,5.492,5.495,5.501,5.548,5.595,5.631,5.706,5.792,5.832,5.883,5.907,5.952,5.977,6.003,6.029,6.12,6.126,6.134,6.158,6.165,6.188,6.205,6.297,6.301,6.308,0.00075157,0.00080308,7.98e-06,0.01010708,0.00010147,0.05250719,0.21567585,0.04004764,0.00060953,0.00036013,0.00175295,3.836e-05,4.614e-05,0.11380675,0.00048096,0.04149779,0.00034858,0.00058535,0.00169813,0.00042638,0.00029144,0.2591858,0.1527579,0.00061548,0.01120077,0.00307431,0.00083551,0.00274544,0.00657339,0.00056186,0.00205811,0.00043522,0.00062746,0.00011359,0.00119054,0.0001496,0.05742242,0.01208839,0.030088,0.00290761,0.00583467,0.00375735,0.00015804,0.01409594,0.01154941,0.03948626,0.00837654,0.02750382,0.00425377,0.06111448,2945774.9999989728,-0.490337536652927,-0.5070366818627297,-0.121726214699232,-0.2463889623962082,3
1294599,1294599,CCc1ccc(CNC(C)=O)cc1S(=O)(=O)NC1(CO)CCCCCC1,3.252,3.466,3.713,3.878,3.915,3.944,4.336,4.422,4.424,4.591,4.74,4.812,4.874,4.948,4.977,5.008,5.043,5.061,5.201,5.252,5.317,5.35,5.383,5.437,5.46,5.511,5.527,5.576,5.592,5.659,5.695,5.71,5.785,5.855,5.926,5.982,6.0,6.008,6.079,6.144,6.152,6.16,6.164,6.173,6.188,6.216,6.245,6.31,6.348,6.41,0.00120061,0.00107011,0.00462149,0.0005679,3.796e-05,0.00261972,3.07e-06,0.04613943,0.00836474,0.00183637,0.00495073,0.00031765,0.00377122,0.02016795,0.00165935,0.00152425,8.499e-05,0.00807813,0.00545165,0.01072646,0.00520927,0.01269567,0.00021469,0.00050958,0.00034462,0.004812,0.00126087,0.00303918,0.00029827,0.00096932,0.00299654,0.00085891,0.00155591,0.00792411,0.04461948,0.02732612,0.01196899,0.00066203,0.20917264,0.1482939,0.05982511,0.01840679,0.00818157,0.08692499,0.06388252,0.03190666,0.07906815,0.00203626,0.01707537,0.02951876,-3950917.999998622,-0.3585057718638979,-0.1792504375916403,-0.1997773587093284,-0.0391667598060194,2
8467332,8467332,CCc1cc(N(CCO)OCC(F)(F)F)nc(CC)n1,4.389,4.409,4.882,5.299,5.457,5.605,5.938,5.982,6.039,6.293,6.342,6.532,6.581,6.634,6.705,6.828,6.884,6.949,7.027,7.07,7.104,7.16,7.329,7.373,7.481,7.547,7.557,7.71,7.899,7.996,8.022,8.033,8.188,8.245,8.247,8.379,8.391,8.442,8.503,8.577,8.603,8.625,8.644,8.726,8.732,8.734,8.852,8.904,8.973,9.049,0.01311543,0.01067419,0.00012854,0.20176481,0.00062413,0.02584445,0.00226121,0.13069506,0.02490758,0.20324942,0.00160725,0.03846913,0.02393924,0.04940363,0.11749743,0.03647503,0.01097691,0.01152041,0.02064766,0.05118991,0.04069026,0.04405683,0.13531657,0.05586419,0.02065749,0.00198814,0.01001829,0.03157902,0.00230208,0.00434587,0.00839842,0.00045231,8.051e-05,0.00132441,0.00026028,0.00015523,0.00446271,0.0005289,0.00816832,1.334e-05,0.00167298,0.00149041,0.00202557,0.00600246,0.00148118,0.00761394,0.00157095,0.0027136,0.00065463,0.00070133,3221814.9999988726,14.291677877781169,0.6489040423445437,0.3318004203050987,-0.3906516679052128,1
