Unnamed: 0.1,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
9679724,9679724,N=C(OCC(=O)OCC(F)(F)F)c1ccc(NC(N)=O)cn1,3.649,4.113,4.145,4.337,4.394,4.478,4.502,4.532,4.558,4.61,4.748,4.875,4.974,4.984,5.089,5.119,5.218,5.358,5.386,5.476,5.567,5.707,5.746,5.808,5.939,5.999,6.026,6.148,6.304,6.374,6.441,6.518,6.542,6.612,6.687,6.689,6.761,6.779,6.826,6.833,6.918,6.936,6.945,7.01,7.017,7.127,7.15,7.205,7.256,7.268,6.45e-06,2.84e-06,0.00015918,0.38943094,0.0129129,0.00025135,0.0309246,0.00063027,0.00540336,0.00262559,0.00865154,0.07407826,0.00099498,0.0001446,0.00045671,0.00182784,0.00050734,0.0027678,0.00271449,0.00018303,0.00050757,0.08369969,0.00101019,1.158e-05,0.0001039,0.00112873,0.00663768,0.00827518,0.00197674,0.28315269,0.01226355,0.04277942,0.01727171,0.09446366,2.168e-05,0.00907238,0.00919118,1.998e-05,0.01339931,0.10429617,0.04576551,0.0484386,0.0029938,0.02450775,0.04758184,0.0008034,0.00156947,0.01281443,0.00163773,0.00286081,4434206.999998453,3.396503396958196,0.5379319662667327,1.2805386419294462,0.0890742217487606,1
10243145,10243145,COC(=O)c1nc(SC)ccc1OCCCCCOC(C)(C)C,3.547,3.644,3.684,4.319,4.388,4.413,4.624,4.67,4.693,4.848,5.176,5.305,5.457,5.461,5.528,5.534,5.555,5.576,5.581,5.641,5.672,5.812,5.897,5.937,5.943,6.023,6.188,6.248,6.297,6.313,6.36,6.379,6.402,6.421,6.431,6.479,6.493,6.573,6.622,6.652,6.666,6.677,6.71,6.718,6.737,6.759,6.813,6.882,6.934,6.967,7.164e-05,0.00246311,0.04007649,0.00018865,0.00573988,0.00149564,0.08185301,0.15577007,0.01255798,0.00748285,0.00062506,0.01107778,0.02086445,0.00648053,0.00539266,0.00082121,0.0034347,0.0001367,0.00014414,0.00112853,0.00142398,0.01271792,0.00246169,0.0051442,0.02206048,0.07573781,0.0819402,0.10804583,0.00180402,0.01553851,0.00770322,0.01135044,0.02622279,0.01643238,0.025441,0.01390652,0.00490612,0.00636178,0.01803161,0.01784943,3.7e-06,0.00365541,0.01010329,0.00021057,0.01031584,0.00081285,0.04111158,0.00235122,0.0285146,0.08669508,4997627.9999982575,3.1617957376876635,0.0200003092290104,-0.3350080392788018,0.0683585438110789,1
9551584,9551584,CCCN(CC1C(c2ccccc2)=CC1C)C(=O)CSc1nc2ccccc2[nH]1,3.136,3.31,3.462,3.688,3.852,3.948,3.974,4.122,4.267,4.373,4.405,4.465,4.496,4.539,4.606,4.653,4.663,4.773,4.785,4.798,4.855,4.899,4.936,4.967,5.059,5.091,5.11,5.136,5.278,5.327,5.33,5.393,5.437,5.469,5.47,5.502,5.505,5.525,5.599,5.653,5.655,5.672,5.69,5.692,5.713,5.722,5.785,5.806,5.818,5.826,5.4e-07,1.75e-05,0.00053126,0.01006602,7.89e-06,1.65e-06,8.519e-05,6.7e-07,8.014e-05,0.01002677,0.00066335,0.29600382,0.02790451,0.14535266,0.00091113,0.05061689,1.004e-05,0.00038825,3.379e-05,0.00945247,0.03701596,0.00148263,0.0050487,0.00214213,0.00097135,0.0032631,0.04125009,0.00024233,0.00055419,0.0003322,0.00192798,2.099e-05,0.00020519,0.00715634,8.51e-06,0.00015994,0.00139773,0.0110858,0.01373688,0.02392707,0.03595415,0.01867645,0.00041261,0.00907418,0.00244997,0.00020987,0.00238712,0.00882769,0.03894718,0.00827336,4306066.999998499,-3.118038843412497,-0.5335125933862127,-0.1471698691901198,-0.095471607749083,1
6045394,6045394,Cc1nnc(N(CCc2ccccc2)C(C)C2CCC2)n1CCN1CCC(C)CC1,3.42,3.457,3.699,3.735,4.181,4.217,4.641,4.678,5.017,5.054,5.192,5.213,5.234,5.318,5.481,5.552,5.571,5.609,5.698,5.735,5.846,5.87,5.884,5.938,5.974,6.0,6.051,6.087,6.102,6.109,6.143,6.195,6.232,6.269,6.308,6.413,6.455,6.536,6.557,6.57,6.594,6.616,6.666,6.708,6.745,6.773,6.782,6.81,6.812,6.847,0.00045048,0.0004482,6.32e-05,4.341e-05,2.387e-05,4.79e-06,0.00012726,0.00080505,2.169e-05,4.827e-05,0.00064438,0.00145742,0.00013826,0.04213604,0.02490694,0.02349702,0.00224305,0.00124819,6.715e-05,5.086e-05,0.00016215,0.01894498,0.00103746,8.275e-05,2.927e-05,0.01012827,0.00023814,0.00025893,0.01362617,0.02842586,0.00180378,0.00014216,3.322e-05,0.00115893,0.00136859,0.03165742,0.07506874,0.05661344,0.14390133,0.10011323,0.02916292,0.06441652,0.15639919,0.03206577,0.05381695,0.00073367,0.00106527,0.00185376,0.00573997,0.00521171,799876.9999997189,2.7430866773062945,0.1664837053855649,-0.6890388936090865,-0.0379048994140244,4
7462290,7462290,CCCN(CC(=O)NCc1ccccc1OCO)C1(CC)CCC1,3.003,3.338,3.667,4.002,4.048,4.383,4.545,4.903,4.979,4.986,5.385,5.411,5.535,5.559,5.658,5.722,5.736,5.811,5.858,5.896,5.983,6.074,6.113,6.135,6.147,6.15,6.259,6.303,6.333,6.388,6.449,6.455,6.484,6.502,6.589,6.597,6.653,6.669,6.686,6.723,6.735,6.787,6.841,6.878,6.931,6.997,7.013,7.028,7.039,7.056,0.00491282,0.00303252,0.00224841,0.00110732,0.00065881,0.00093745,0.00536558,0.00585246,0.02805244,0.00025857,0.00010717,0.04022896,0.0006801,0.00032034,0.00117481,7.93e-06,3.254e-05,0.00099174,0.05040656,0.00040243,0.00051936,1.371e-05,0.00609658,0.0390424,0.00190193,0.00358799,0.00200442,0.0266451,0.02468591,0.17787258,0.0027335,0.00413155,0.00013865,0.00460201,0.17978517,0.03232065,0.0580619,0.02124863,0.00390325,0.04690075,0.00153114,0.1099164,0.0067364,0.00299528,0.0160238,0.03938523,0.07797583,0.07479729,0.00222531,0.01515823,2216772.9999992256,3.922209406363809,0.6110104187929762,-1.0157259992103254,-0.1000022699397797,3
8908812,8908812,CCN1CCN(Cc2ccc(S(=O)(=O)C(C)(C)C)nc2)c2ccccc21,2.067,2.366,3.071,3.37,3.669,3.958,4.156,4.364,4.524,4.548,4.564,4.658,4.689,4.812,4.849,4.858,4.89,4.986,5.003,5.097,5.133,5.15,5.25,5.275,5.323,5.336,5.539,5.574,5.6,5.686,5.74,5.747,5.763,5.776,5.986,6.026,6.03,6.04,6.06,6.136,6.166,6.204,6.232,6.319,6.324,6.338,6.348,6.447,6.458,6.47,0.00203437,0.00218649,0.00192338,0.00149729,0.00330189,0.00119978,0.0635953,0.00959651,0.03770158,0.09849093,0.03701294,0.00170355,0.00011037,0.0004737,0.00050205,0.00038466,0.04138251,0.00019195,0.00497007,0.01135601,0.00447777,0.00199403,0.00719032,0.00443048,0.00691373,0.04529825,0.02442691,0.02802936,0.04673455,0.00127445,0.03758352,0.10498118,0.00274566,0.14274114,0.00104365,0.00587673,0.0070348,0.00126614,0.00352699,0.00058818,0.00308616,0.00021073,0.00027306,0.00184506,0.0031326,0.00434829,0.00372336,0.00962025,0.04261063,0.00674949,3663294.999998721,-0.8859047534515005,1.3554240547441765,-0.6361510739666325,-0.9074217173446468,1
7018825,7018825,COc1ncnc(OC)c1CSCC(=O)N1CCC(C)(C)NS(=O)(=O)CC1,3.951,4.32,4.441,4.468,4.688,4.704,4.813,4.892,4.945,4.978,5.091,5.187,5.198,5.233,5.419,5.552,5.575,5.582,5.612,5.662,5.681,5.724,5.844,5.986,5.998,6.017,6.042,6.067,6.073,6.103,6.122,6.146,6.159,6.227,6.296,6.335,6.477,6.493,6.53,6.581,6.588,6.598,6.616,6.667,6.703,6.708,6.724,6.758,6.776,6.848,0.00573239,0.00013208,0.00055155,0.00730607,0.00169555,3.476e-05,1.464e-05,0.08531218,0.00638483,0.0020248,0.0017725,6.426e-05,5.13e-06,0.00020863,0.00097859,0.00057208,0.00028479,0.00083325,0.00405422,0.00851932,2.5e-05,0.00099892,2.512e-05,3.839e-05,1.102e-05,0.36981899,0.00732684,0.00084141,0.01997659,0.0212208,0.00274856,0.02614193,0.0758625,0.00854957,0.03078275,8.1e-07,0.00021092,8.3e-07,0.02767978,0.00882043,0.00051182,0.00346641,0.00142229,0.03615186,0.01208707,0.00292739,0.05687444,0.04057701,0.09886266,1.739e-05,1773307.9999993795,2.936037445191692,-1.128229487598147,0.1439367670061475,0.0930561581100986,3
1516584,1516584,CCOC(C)(CCNC)Cn1c(Cc2ccncc2)nnc1N(CC)Cc1nc2ccccc2c(=O)[nH]1,2.962,2.999,3.416,3.457,3.517,3.567,3.608,3.741,3.826,3.867,3.901,3.924,3.942,3.965,3.966,4.117,4.202,4.216,4.231,4.331,4.353,4.378,4.457,4.477,4.515,4.551,4.556,4.562,4.566,4.591,4.607,4.611,4.655,4.685,4.69,4.695,4.712,4.793,4.834,4.889,4.952,4.973,5.097,5.125,5.142,5.165,5.196,5.215,5.237,5.267,0.00356808,0.00206463,3.218e-05,0.00010198,0.00500616,3.484e-05,1.868e-05,0.0005031,0.00010898,0.00016616,0.0005239,0.00051115,0.00071982,0.00019619,0.00035323,1.568e-05,1.65e-06,0.09119229,0.03835134,0.00215253,3.887e-05,0.00220449,0.00034497,0.00033924,0.00011192,0.0010174,7.92e-05,0.00010544,0.00030468,2.611e-05,5.772e-05,8.277e-05,0.0026844,0.00032693,4.443e-05,0.00027743,1.992e-05,0.00336384,0.00023435,0.01937555,0.01025657,0.00348011,0.00027045,0.00187406,5.461e-05,0.00178761,0.00037562,0.00485165,1.826e-05,0.05159963,-3728932.999998696,-7.164140592085523,-0.9208712528789382,0.0044917043800175,-0.1363833288876256,2
4024504,4024504,Cc1ccc(N2CCOC2=O)cc1NC(=NC1CC1)Nc1ccc2[nH]ccc2c1,3.207,3.508,3.585,3.846,3.934,4.001,4.106,4.207,4.236,4.326,4.38,4.404,4.576,4.628,4.674,4.693,4.734,4.749,4.77,4.797,4.902,4.904,5.012,5.135,5.183,5.242,5.258,5.345,5.419,5.473,5.561,5.625,5.629,5.66,5.712,5.73,5.742,5.78,5.792,5.82,5.844,5.865,5.882,5.936,5.98,6.007,6.018,6.035,6.069,6.105,0.00847857,0.00303892,0.00888473,0.01699957,0.00168675,0.00052457,0.04718609,0.0143652,0.00155796,0.03615698,0.07428892,0.05208463,0.08624426,0.13782763,0.03319022,0.00287768,0.01543298,0.00231344,0.01776434,0.00621549,0.11688837,0.05936518,0.43061709,0.00367769,0.14577922,0.00730873,0.02963128,0.00228175,0.00347489,0.02129967,0.0813917,0.00813169,0.00084561,0.14037133,0.10043268,0.01066137,0.01622211,0.0119606,0.0382332,0.00757993,0.00040708,0.00221336,0.00277599,0.03888069,0.04993072,0.00500639,0.00276873,0.0330446,0.00745447,0.06464793,-1221012.9999995742,-2.112785308150085,-0.2967912239688566,0.3045604773761929,-0.0794213141589936,0
160315,160315,Cc1ccc(CCC2=NC(CCN(C)S(=O)(=O)N(C)C)=N2)cc1F,2.779,3.042,3.134,3.262,3.395,3.909,3.97,4.01,4.349,4.367,4.39,4.406,4.48,4.743,4.745,4.752,4.783,4.876,4.96,4.967,4.972,5.026,5.185,5.291,5.358,5.384,5.396,5.406,5.492,5.501,5.54,5.559,5.608,5.643,5.701,5.836,5.894,5.968,5.996,6.004,6.053,6.076,6.103,6.142,6.153,6.167,6.191,6.235,6.243,6.262,2.002e-05,0.00057904,0.00026888,0.00099815,0.00079119,0.00436447,0.00079638,3.775e-05,0.00011203,0.00042792,0.00097553,5.338e-05,1.053e-05,0.00034339,4.875e-05,0.00164219,0.00010056,8.03e-06,0.01692999,0.0206863,0.00585167,0.0005143,0.00340363,0.0195944,0.01979758,0.00118094,0.00285012,0.03276882,0.01509562,0.00077442,6.961e-05,0.00056218,2.502e-05,0.01500016,0.00135015,0.00643386,0.00015806,0.00065147,0.09210553,0.00028465,0.00525403,0.00047129,0.01069854,0.00020861,0.00148705,0.02049395,0.00016354,0.02046065,0.00202993,0.00319774,-5085201.999998228,-1.7144041959567278,0.8398033827100516,-0.1380124863968101,-0.1662949840913425,2
1018678,1018678,CC=C(N)NCc1cc(N(C)C)ccc1NC(=O)c1cc(CCC)[nH]n1,2.546,2.942,3.248,3.553,3.71,3.8,4.02,4.102,4.204,4.549,4.716,4.753,4.917,4.943,4.985,5.072,5.183,5.199,5.27,5.431,5.558,5.596,5.686,5.687,5.77,5.823,5.91,5.976,6.019,6.037,6.091,6.162,6.176,6.186,6.217,6.278,6.303,6.307,6.354,6.367,6.427,6.507,6.518,6.541,6.672,6.698,6.766,6.79,6.83,6.855,0.00051852,0.00247994,0.1711572,0.00048792,0.00019173,0.03826856,0.0014449,7.067e-05,0.1163376,0.00154699,6.638e-05,0.1867787,0.01082836,0.00820283,0.13025588,0.01433416,5.184e-05,0.01721431,0.00815976,0.00820683,0.01217418,0.16880567,0.00057834,0.02788077,0.00132107,0.00130302,0.00214437,0.05648371,0.24187334,0.05512604,0.02644249,0.0003226,0.01504129,0.07937894,0.00613711,0.04580228,0.01363379,0.00533284,0.06466145,0.00066247,0.38669576,0.12747174,0.05780365,0.08606056,0.00242344,0.00236431,0.01006451,0.02792521,0.00115189,0.00350096,-4226838.999998524,1.045729019785082,1.6316275443332724,-0.3286741364878435,0.080316853961046,2
10429963,10429963,O=C(CSc1nc2ccccc2[nH]1)Nc1nc(-c2ccccc2)cs1,3.312,3.774,3.793,3.944,4.056,4.161,4.292,4.303,4.338,4.416,4.448,4.475,4.488,4.547,4.564,4.625,4.687,4.699,4.703,4.754,4.895,4.934,4.963,5.008,5.034,5.035,5.043,5.178,5.199,5.245,5.249,5.337,5.345,5.374,5.377,5.396,5.407,5.435,5.448,5.46,5.462,5.464,5.552,5.577,5.613,5.654,5.672,5.696,5.725,5.733,0.00017291,0.00251807,0.00642133,0.09523469,0.00087635,0.05616851,0.00517865,0.00220179,0.00024203,0.00030794,0.00613029,0.01263823,0.16358985,0.03676226,0.06032336,0.02459851,0.04163578,0.18077385,0.23229953,0.00719107,0.00447796,0.04273636,6.224e-05,0.00023394,0.00151796,0.00216373,8.844e-05,0.01594281,0.01659064,7.48e-06,0.00028048,0.0062684,0.02909221,0.00590097,0.00502443,0.00347676,0.00224089,8.752e-05,0.00773156,0.00139456,0.01023013,0.00923194,0.0014817,0.00055588,0.06223286,0.00016538,0.10612589,0.04276064,0.00118548,0.03889149,5184445.999998192,-3.291841425626514,-1.409087505958234,-0.0519952138560324,-0.101645070630816,1
3119297,3119297,COc1ccc(Oc2ncccc2CNC(=O)c2csc(-c3cn(C)n3C)n2)cc1,2.905,2.953,3.28,3.433,3.454,3.482,3.49,3.575,3.643,3.726,3.788,3.864,3.931,3.985,4.026,4.03,4.054,4.077,4.102,4.126,4.251,4.26,4.273,4.277,4.459,4.487,4.517,4.588,4.615,4.619,4.645,4.73,4.788,4.798,4.812,4.865,4.896,4.953,4.972,4.984,5.008,5.042,5.049,5.107,5.124,5.135,5.178,5.196,5.212,5.22,0.00021106,4.584e-05,0.00260815,0.02775123,0.10798152,0.00180257,0.00963777,0.00390352,0.00028645,0.00297168,0.08777319,0.0062802,0.02389749,0.00927858,0.00145551,0.00104951,0.00250931,0.09105519,0.05863571,0.0546821,0.00017704,0.01180757,0.0032989,0.00269423,2.424e-05,0.00368792,0.00907937,0.00183178,0.00054007,0.00870921,0.07493508,0.00774523,0.00428418,0.00943888,0.05893954,0.00230423,0.00134698,0.0002354,0.0545416,0.00025199,0.00299162,0.06142708,0.04779823,0.00125957,0.04607553,0.02190718,0.01266134,0.00042545,0.08082854,0.00173493,-2126219.999999256,-7.298782954047878,-0.5573094023237817,0.2847553727502082,-0.0963088952823762,0
6271711,6271711,CCc1nc(-c2ccccc2)c(NS(=O)(=O)Cc2ccc(COC)cc2C)s1,3.418,3.654,3.702,3.748,3.895,4.061,4.086,4.185,4.275,4.299,4.351,4.432,4.488,4.492,4.556,4.672,4.697,4.766,4.785,4.791,4.81,4.919,4.94,5.019,5.042,5.053,5.066,5.085,5.091,5.178,5.202,5.22,5.223,5.239,5.247,5.282,5.302,5.324,5.394,5.404,5.419,5.428,5.448,5.472,5.519,5.53,5.544,5.592,5.633,5.655,0.22064181,0.0032836,0.08611714,0.00033995,0.01103768,0.00183228,0.00120461,0.06417084,0.00205627,0.08723634,0.00254948,0.00307679,0.00202421,0.00254411,0.00026677,0.05176986,0.00294798,5.953e-05,0.01427862,0.00010896,0.02901697,0.00057862,0.00230946,0.00312452,0.00265094,0.01715532,0.0004909,0.00065803,0.00033081,7.107e-05,0.00237785,0.00241013,0.00752411,0.0165616,0.00204195,0.00944794,0.03569082,0.01722801,0.01370906,0.00253557,7.818e-05,0.00300498,0.00093484,0.00024111,0.00328111,0.00177943,0.00067539,0.00392805,0.00163266,0.00053609,1026193.9999996428,-3.752446720671194,-1.3522898070493117,-0.2420362094751071,0.1515461273404351,3
7891697,7891697,CNC(=NCCN1CCOCC1)NCCc1ccc(C(=O)N(C)C2CCOCC2)cc1,2.466,2.715,3.048,3.294,3.413,3.519,3.626,3.662,3.746,3.868,3.875,3.981,4.029,4.124,4.148,4.227,4.486,4.778,4.949,5.027,5.063,5.066,5.203,5.204,5.252,5.388,5.433,5.514,5.579,5.615,5.638,5.653,5.662,5.797,5.828,5.835,5.863,5.896,5.903,5.935,5.963,5.999,6.045,6.072,6.085,6.127,6.139,6.189,6.213,6.248,0.00013565,3.5e-07,0.00321531,1.913e-05,0.00017229,0.00710508,0.00028077,4e-07,0.00064172,1.85e-06,9.83e-06,0.00656003,0.01029169,5.9e-07,0.00018876,0.00014229,3.15e-05,6.448e-05,0.00491328,6.83e-06,0.00061713,0.0003767,0.01094595,0.00347555,0.19481651,5.767e-05,2.309e-05,0.00507239,1.599e-05,0.00039973,0.00013379,0.00236636,0.00182906,8.782e-05,2.487e-05,0.00385188,0.00046035,1.52e-06,0.00060165,0.00467014,0.01669423,0.0005663,0.00170149,0.01908085,0.00746773,0.05118547,0.00101753,0.00617464,0.0001913,0.00773642,2646179.999999078,-2.483346872170962,1.762437123392545,0.39424407615507,0.4666790273680225,3
2922479,2922479,CC(=O)Nc1ccc(Oc2ccc(C(=O)N3CC(n4cc(C(N)=O)nn4)C3)cc2)cc1,3.342,3.432,3.607,3.683,3.731,3.747,3.822,3.835,3.881,3.907,3.924,3.986,4.095,4.172,4.234,4.261,4.296,4.33,4.369,4.37,4.397,4.399,4.46,4.51,4.55,4.596,4.599,4.635,4.706,4.712,4.719,4.766,4.771,4.792,4.823,4.857,4.881,4.89,4.909,4.912,4.967,4.984,5.032,5.1,5.145,5.205,5.209,5.224,5.241,5.254,1.014e-05,4e-07,3.4e-07,0.09074397,0.00435857,0.00053705,0.0002598,0.00032755,3.4e-07,2.258e-05,7.62e-06,0.00020632,0.00051669,5.609e-05,0.02651846,0.00355093,0.00113746,2.39e-06,0.004998,3.001e-05,0.00205164,1.3e-06,0.00053213,0.13131875,0.35234984,1.404e-05,0.0049484,3.504e-05,0.00100598,0.0046843,0.00029699,0.00173498,0.01323696,1.309e-05,2e-08,6.933e-05,0.01624041,0.00057193,0.00010205,0.0419865,1.819e-05,0.00023224,1.345e-05,0.13523917,0.01395152,0.01756648,0.0014148,0.00035369,2.833e-05,6.96e-06,-2323037.9999991874,-6.5367925180126045,-1.4989109323993384,0.1259503161907669,0.0609823064592419,0
4181287,4181287,COC(=O)c1ccc(S(=O)(=O)Nc2n[nH]c(C)c2-c2cccc(N3CCCC3)c2)c(OC)c1F,1.904,2.153,2.804,2.925,3.129,3.223,3.415,3.752,3.79,3.821,3.99,4.036,4.057,4.17,4.24,4.294,4.324,4.425,4.434,4.479,4.525,4.558,4.604,4.654,4.704,4.732,4.757,4.766,4.871,4.9,4.922,5.006,5.009,5.049,5.057,5.067,5.117,5.225,5.257,5.322,5.326,5.33,5.371,5.39,5.411,5.432,5.445,5.48,5.49,5.511,2.125e-05,0.01803207,0.00131962,3.6e-06,0.00021853,0.00289344,0.00140065,0.00148283,0.05339417,0.00080815,0.00046943,0.0005037,0.00165185,0.03939528,4.69e-06,0.0065116,0.05353705,0.0012318,0.00031767,0.00953545,0.00782143,0.00370294,0.00309926,0.01579218,0.0030919,0.00245363,0.00221571,0.00017674,0.01129428,0.00471666,0.00624704,0.0008805,0.014938,0.16639546,0.00091262,0.07987121,0.05760977,0.03318111,0.00256214,0.02117184,0.00043988,0.00139862,0.05433065,0.00067059,0.0014299,0.04423277,0.00308395,0.00876303,0.00028971,0.02207701,-1064229.9999996289,-5.989940517640328,0.9864612161821,-0.7276546280185793,-0.3708457090232979,4
5579732,5579732,CCOc1ccc(NC(=O)CN2c3ccccc3CCC2(C)C)cc1OCC,3.391,3.628,4.069,4.139,4.215,4.452,4.538,4.616,4.708,4.779,4.792,4.83,4.878,5.012,5.036,5.123,5.146,5.212,5.299,5.417,5.449,5.536,5.589,5.658,5.695,5.871,5.89,5.912,6.005,6.022,6.079,6.097,6.111,6.161,6.217,6.218,6.247,6.267,6.286,6.314,6.322,6.421,6.441,6.445,6.489,6.494,6.552,6.584,6.641,6.656,0.0072969,0.002792,0.03039446,0.17032689,0.00247362,0.0841044,0.01837792,0.02478149,0.14396867,0.00083969,0.00475398,0.01120402,0.00760046,0.00658431,0.00120559,0.00545633,0.02837447,0.07421455,0.00034708,0.0714018,0.18630829,0.03732854,0.06865491,0.00141081,0.00803542,0.00026656,0.00703666,0.02135012,0.00968262,0.01321925,0.01223593,0.12003143,0.04312437,0.26170423,0.00459591,0.00844251,0.00051001,0.00440153,0.000906,0.02078813,0.00739891,0.00241203,0.00097871,0.03936416,0.03180277,0.00808638,0.00173578,0.05826869,0.01710456,0.08256025,334214.9999998824,1.3108388423498354,-0.2431226275910321,0.1223137791706498,-0.0194116700099554,4
7773041,7773041,O=C(NCc1cc(=O)[nH][nH]1)Nc1ccc(-c2ncn(C(F)(F)F)n2)cc1,2.642,2.782,3.198,3.338,3.564,3.704,3.731,4.056,4.228,4.484,4.582,4.611,4.666,4.677,4.735,4.775,4.819,4.855,4.903,4.977,5.136,5.2,5.279,5.366,5.397,5.459,5.585,5.616,5.703,5.718,5.747,5.747,5.757,5.819,5.824,5.887,5.911,5.947,5.981,6.062,6.073,6.078,6.091,6.145,6.147,6.214,6.27,6.303,6.348,6.352,0.00021858,0.0004541,1.04e-06,5.13e-06,0.00015375,9.192e-05,0.00046757,0.00197289,0.56729298,0.02038234,0.06955375,5.89e-06,0.0052961,0.01323806,0.08844809,0.07631269,0.0027379,0.00436577,0.00014885,5.817e-05,0.00020889,0.00077091,0.02597311,0.00208095,0.03713332,3.228e-05,0.0031229,0.00462948,0.00942199,0.00574067,8.63e-05,0.00066949,0.00772593,0.02799943,5.55e-06,0.00023115,0.01845581,0.01971423,5.387e-05,0.07544111,0.06907291,0.00306354,0.00388912,0.01536247,0.00123756,0.42237256,0.00031422,0.0004,0.06521022,0.00519382,2527523.999999118,-1.2806174877865022,1.0901899555872712,-0.3433040154398453,-0.0557364287831064,3
3791749,3791749,Cc1ccc(COCC(=O)Nc2[nH]nnc2C(=O)NC2CCCC2)o1,3.693,4.05,4.241,4.364,4.512,4.525,4.598,4.777,5.041,5.061,5.079,5.1,5.106,5.163,5.214,5.264,5.346,5.347,5.603,5.634,5.692,5.696,5.894,5.916,5.939,5.988,5.989,6.019,6.078,6.128,6.152,6.241,6.332,6.365,6.38,6.476,6.502,6.504,6.516,6.568,6.573,6.604,6.653,6.672,6.689,6.697,6.717,6.793,6.804,6.81,0.00051433,0.00068167,0.00013997,0.00553805,0.00396735,3.986e-05,0.00012087,0.32055589,0.00639156,0.00047751,0.01456616,0.00087938,0.00477258,0.00160685,0.04875821,0.001514,0.00016109,0.0021758,0.03467741,9.027e-05,0.19295818,0.00221626,0.00080141,0.06576834,0.0057001,0.00160277,0.02031814,0.01636906,0.00039648,0.06485165,0.03345975,0.00055573,0.00042136,0.0016381,0.00341878,0.00076738,0.00458029,4.581e-05,0.00693786,0.00021435,0.00316706,0.0554047,0.00037621,7.93e-05,0.0120997,0.01664246,0.00125725,0.00153902,3.064e-05,5.484e-05,-1453767.999999493,2.712938787477927,-0.5846658872409254,0.1800688623568254,0.015713780773267,0
4717503,4717503,CC(C)(C)C(=O)c1ccc(S(=O)(=O)NCc2cccc(NNC(=O)c3ccncc3)c2)cc1,2.938,2.942,2.981,2.999,3.308,3.329,3.442,3.5,3.653,3.687,3.705,3.737,3.947,3.975,3.997,4.033,4.044,4.096,4.117,4.187,4.198,4.237,4.265,4.339,4.387,4.427,4.461,4.473,4.481,4.519,4.557,4.575,4.636,4.69,4.718,4.731,4.742,4.786,4.799,4.818,4.828,4.833,4.866,4.874,4.881,4.902,4.915,4.94,4.942,4.949,0.00016979,2.367e-05,0.00051288,0.02820242,0.00023596,1.6e-06,4.998e-05,0.00657076,0.00045857,0.00014712,0.00098617,3.6e-06,0.00016551,7.9e-07,8.559e-05,0.00555216,3.28e-06,0.00012338,5.467e-05,3.337e-05,1.36e-05,6e-07,0.01032022,0.00087197,0.00994806,0.01045484,0.00157528,0.00057634,9.653e-05,0.00028287,0.00021281,3.09e-06,1.639e-05,2.6e-06,0.00105008,0.00015175,3.86e-06,0.00012534,0.04368047,0.00014653,0.00119058,0.00061816,0.00196097,0.00763882,0.00797444,0.02365973,0.04327045,0.00646716,0.00402435,0.12706627,-528013.9999998114,-8.11512701514451,-0.6384386405553373,-0.1808982345642752,0.1861835692431229,4
7035613,7035613,O=C1SC(=CC2CCN(c3ccccn3)CC2)C(=O)N1c1cccc(C(F)(F)F)c1,2.129,2.839,2.893,3.014,3.366,3.603,3.725,3.793,3.83,3.871,4.025,4.043,4.133,4.16,4.186,4.251,4.32,4.398,4.473,4.557,4.578,4.643,4.679,4.705,4.707,4.779,4.791,4.855,4.896,4.912,4.95,4.968,5.004,5.017,5.038,5.1,5.142,5.227,5.271,5.33,5.402,5.408,5.427,5.456,5.459,5.507,5.554,5.58,5.585,5.611,7.116e-05,0.00082737,1.473e-05,4.977e-05,0.00017714,1.5e-07,2.3e-06,0.00014689,0.01125843,0.01122631,0.03249159,0.1910065,0.0025193,0.02463104,1.707e-05,0.00048025,0.02306075,6.176e-05,0.07532195,1.218e-05,0.00035324,0.00534047,4.695e-05,0.00837803,0.00402813,0.00638149,4.082e-05,0.00974994,3.084e-05,9.694e-05,0.00884798,0.18832646,0.09159246,0.06278332,0.05336897,0.00011179,0.05783713,0.00448692,0.00036103,0.00064043,0.0001421,0.01516352,0.00711136,0.00144148,0.00359038,5.618e-05,0.00986058,0.00117081,0.00045402,0.00815038,1790095.9999993758,-5.55449162342838,0.4646256785041995,-0.3614162122983032,-0.389255264541212,3
